COMMENT_ID,AUTHOR,DATE,text,label,model_pred,vectors
z13lgffb5w3ddx1ul22qy1wxspy5cpkz504,dharma pal,2015-05-29T02:30:18.971000,nice song,0,0,"-1,-1,-1,0,-1,-1"
z123dbgb0mqjfxbtz22ucjc5jvzcv3ykj,Tiza Arellano,2015-05-29T00:14:48.748000,i love song ,0,0,"-1,-1,-1,0,-1,-1"
z12quxxp2vutflkxv04cihggzt2azl34pms0k,Prìñçeśś Âliś Łøvê Dømíñø Mâđiś™ ﻿,2015-05-28T21:00:08.607000,i love song ,0,0,"-1,-1,-1,0,-1,-1"
z12icv3ysqvlwth2c23eddlykyqut5z1h,Eric Gonzalez,2015-05-28T20:47:12.193000,            lets make it first female to reach one billion   share it and replay it  ,0,-1,"-1,-1,-1,-1,-1,-1"
z133stly3kete3tly22petvwdpmghrlli,Analena López,2015-05-28T17:08:29.827000,shakira is best for worldcup,0,0,"-1,-1,0,-1,-1,-1"
z12myn4rltf4ejddv23mwr3piuapcbl0r,jehoiada wellington,2015-05-28T17:06:37.288000,the best world cup song ever    ,0,-1,"-1,-1,-1,-1,-1,-1"
z135vzqy1yrjhluew23kibopnrmqsplux,Kara Cuthbertson,2015-05-28T15:46:42.482000,i love,0,0,"-1,-1,-1,0,-1,-1"
z12uujnj2sifvzvav04chpypvofvexpoggg,Sudheer Yadav,2015-05-28T10:28:25.133000,see some more song open google and type shakira guruofmovie,1,0,"-1,-1,0,-1,-1,-1"
z13lvh1qnma4d15sy23lyvqq5riafz52m,Alex John,2015-05-28T07:44:52.614000,awesome ,0,0,"-1,-1,-1,0,-1,-1"
z135hlk5grfwjhmym04ced0gyzrvsn5avuw0k,Nirab Valobasha,2015-05-27T21:31:38.388000,i like shakira  ,0,0,"-1,-1,0,0,-1,0"
z121cvvqftuvuz1ld22pe3agcsepzhhtt,Chelsea Andrews,2015-05-27T20:43:10.162000,shakira   waka waka  br   love this song               ,0,0,"-1,-1,0,-1,-1,-1"
z12uf5gatnf1dflws04cfrigrxb3zryxtwk0k,Kevin Sosa,2015-05-27T20:04:41.308000,why so many disliked            ,0,0,"-1,-1,-1,0,-1,-1"
z13pihfbwlv5hv4ap04ceh3hvonuhvnxueg,OldSchool Music,2015-05-27T19:00:57.936000,i don     t think this song will ever get old ,0,-1,"-1,-1,-1,-1,-1,-1"
z13utfk5rny3yzqtj22phlsxmtfuspbcp,Stephen Lister,2015-05-27T16:04:42.059000,love song,0,0,"-1,-1,-1,0,-1,-1"
z13usjdoivinwzsoy04cgv2y0tbjs1s5xn00k,Karolína Hlavatá,2015-05-27T14:41:43.081000,wery good,0,0,"-1,-1,-1,0,-1,-1"
z12bhf4rzpjsvjmcw22ghd4j4qeqfthpm04,DubCedSky,2015-05-27T13:51:19.674000,every time i hear this song  i think about iniesta     s goal against the netherlands   ,0,-1,"-1,-1,-1,-1,-1,-1"
z132i1cj3t2cedajp04cfxcqalbkfzd5fyk0k,akita hachiko,2015-05-27T13:07:33.766000,whose watching this in       if so hi  ,0,-1,"-1,-1,-1,-1,-1,-1"
z12aw1ah2m2vh30tb22bvl3olkbohlbid04,Benjy Growls,2015-05-27T09:27:26.667000,i love this song so much  lt   br   keep em      coming ,0,-1,"-1,-1,-1,-1,-1,-1"
z12cydggrzyesrklw23qwzexerqavj11e,monkey moments,2015-05-27T09:24:10.239000,i love this song thumsb up to you,0,-1,"-1,-1,-1,-1,-1,-1"
z12gddhblwz3cf3wc04cgvjajvulwxvb5lw0k,Dr.geetanjali sharma,2015-05-27T09:14:14.641000,waka best one,0,0,"-1,-1,-1,0,-1,-1"
z13xwz5p3xq4zxdyv04cir2ammejxj15n2c,Axy665,2015-05-27T06:57:11.853000,  years later i still love this song br    axy   ,0,-1,"-1,-1,-1,-1,-1,-1"
z135glq5fnnielbbd04cchvr2orkurdgrz40k,celma joao tomas anacuja anacuja celma joao tomas,2015-05-27T06:30:54.415000,like,0,0,"-1,-1,-1,0,-1,-1"
z13zjlpo2nbehxwf322gelhzwmqwgn1mt,Raafat saeed,2015-05-27T04:19:29.178000,check out this playlist on youtube ,1,-1,"-1,-1,-1,-1,-1,-1"
z12vv1hgirrhz5bh504cejjrstfkt1kq1po0k,ortiz brown,2015-05-27T02:51:25.515000,her voice sounds weird and plus she     s cute for a blonde,0,-1,"-1,-1,-1,-1,-1,-1"
z12pch5bnqyxttpi004ch3b4usa1wjdg5l40k,mike the greek gamer,2015-05-26T21:42:43.953000,why there are so many dislikes  this song is so    awesome  it sounds like we must stop be racists    if i could  i would like it               times                                              ,0,-1,"-1,-1,-1,-1,-1,-1"
z12julhignjmuzlnv230yzipftzvhjzuh,Aveonne Walker,2015-05-26T21:36:16.925000,nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,0,"-1,-1,-1,0,-1,-1"
z12jd30zok2te1ghh04cdphgcqmshld5ncg,MikeTheOne42,2015-05-26T17:19:16.527000,still watching in        ,0,0,"-1,-1,-1,0,-1,-1"
z12yxbpp3rurin5wc04cf3sqmlrvwlhzgao,Golden Lion,2015-05-26T17:16:06.269000,shakira is my favourite singer  wooooo,0,1,"-1,1,0,-1,-1,-1"
z12yvdxizlrze1osb22xev1xyxakdphe3,Coc Chitthu,2015-05-26T16:45:32.708000,i remember this song ,0,0,"-1,-1,-1,0,-1,-1"
z13tv3oqtkz0exqhg04cjfgqlyrgipmou20,vuong quang,2015-05-26T14:53:14.277000,like,0,0,"-1,-1,-1,0,-1,-1"
z132xfsy4pz5uvyxh04ce50xez2ki53ysaw,Ryan Ramma,2015-05-26T14:39:51.793000,whose who are watching this in       like ,0,-1,"-1,-1,-1,-1,-1,-1"
z13uhhxp5nvig15yc04citszvtagwtmpqcc,Terry Short,2015-05-26T14:33:52.496000,support the fight for your  th amendment right to privacy in your home  stop the nsa spying on americans with the un patriot act renewal  rand paul has spent      hours on the senate floor in a protest and filibuster fighting for our constitution that this nation is founded on  join the fight at rand paul dot com  spread the word  we have someone that cares about our nation  email your senators  congress men and women  tell them to support rand  tell the news to support rand too senator rand paul was up until  a href  http   www youtube com watch v prpeedmmmq  amp t  m  s        a  am this passed saturday morning fighting for our constitution buy postponing the vote until this week  our constitution matters join rand in the fight to protect  a href  http   it ht  it ht  a  to privacy in your home and business   senator rand paul was up until  a href  http   www youtube com watch v prpeedmmmq  amp t  m  s        a  am this passed saturday morning fighting for our constitution buy postponing the vote until this week  our constitution matters to all of us  help rand protect it by joining the fright for it ,1,-1,"-1,-1,-1,-1,-1,-1"
z135ihwjrofccvbzu04cehzp3prte5jyccg,marko kacar,2015-05-26T09:54:10.695000,best song in world,0,0,"-1,-1,-1,0,-1,-1"
z12rihewvsi0fxgui23bi31bulqvfj5vk,ovidiu mitricioiu,2015-05-26T08:11:50.918000,beautiful,0,0,"-1,-1,-1,0,-1,-1"
z12wc5uotu3gz1pwd04ce1ly2vjuvxphxuk0k,Agung Handono Susilo,2015-05-26T03:34:08.887000,good song   ,0,0,"-1,-1,-1,0,-1,-1"
z13lgjaxhnbzuxxmd22iyh24cwqqwpfiz04,Nimesh Nambiar,2015-05-26T03:17:53.672000,she     s such an awesome entertainer  and pretty too   lt   shakira ,0,0,"-1,-1,0,-1,-1,-1"
z13gv1bxbuytgjl3o23fdr5r3kaadbbm1,‫حلم الشباب‬‎,2015-05-25T23:42:49.533000,check out this video on youtube ,1,-1,"-1,-1,-1,-1,-1,-1"
z13vf1mwauyjgj23q22vtppxjlnihr2ro04,Zcoria Kelly,2015-05-25T22:43:48.266000,love this song,0,0,"-1,-1,-1,0,-1,-1"
z13fsxq5coffdz54p04cjxzppp3ezhhw0u40k,Spider Girl,2015-05-25T21:31:01.689000,love this song  my soccer team made a cd for our couch with this song on it ,0,1,"-1,1,-1,-1,-1,-1"
z12afj2p2pniy1idm23wclt4ox2wujzj004,Ernest Foli,2015-05-25T21:08:10.798000,fave song,0,0,"-1,-1,-1,0,-1,-1"
z13ue30j3uywfdivm23zgtzoflv0fhqce,Laura Gray,2015-05-25T19:56:09.670000,watching in     ,0,0,"-1,-1,-1,0,-1,-1"
z12wuxjqmqjbyjab404cidxofne4ftup35c,Trygve Nilsen,2015-05-25T19:48:16.265000,i felt old when i realized that this song was   years old   ,0,-1,"-1,-1,-1,-1,-1,-1"
z13iuzxghsypjtfwy04ccnewbqbde3qwea0,Сергей Андреевич,2015-05-25T18:00:22.486000,love shakira ,0,0,"-1,-1,0,0,-1,0"
z13yi50hjzqgitubv04cfhzyby3ystsrh5g,adey lanre,2015-05-25T16:39:15.791000,one of the best song of all the time,0,-1,"-1,-1,-1,-1,-1,-1"
z13udxpqgtnnxt10o232vhgbspnveld0c,bossdon redhouse,2015-05-25T15:53:41.740000,i really am madly in love with this woman  ,0,-1,"-1,-1,-1,-1,-1,-1"
z13ywdzqsnmjhts2v22qzrhpxzn5frizg04,Eidya Pal,2015-05-25T14:43:55.353000,i totally love this song  absolutely fantastic  i love ya shakira ,0,0,"-1,-1,0,-1,-1,-1"
z135znoyckynyhfyc04cj1qzturycx24aw40k,Ed Garcon,2015-05-25T14:05:41.188000,im still watching in     ,0,0,"-1,-1,-1,0,-1,-1"
z13uxtggrz25vlgcy225xf5yqweagnrra04,rachel perez,2015-05-25T14:05:18.188000,the song is sad,0,0,"-1,-1,-1,0,-1,-1"
z13ijbpyhnvtddsue223c3pgilfjs3pmv,Ibtihal Baho,2015-05-25T11:21:16.857000,goood,0,0,"-1,-1,-1,0,-1,-1"
z13cvpcyiqr5xnfmj235exiwvlqre514d04,Viv Varghese,2015-05-25T08:59:50.837000,the best fifa world cup song for sure ,0,-1,"-1,-1,-1,-1,-1,-1"
z12csjyqqru3tvlcb22hz3vrrn3jzfzyg04,Thiago Andrade,2015-05-25T08:08:49.121000,nice vdeo shakira good,0,0,"-1,-1,0,0,-1,0"
z12bfraboyajftgbz04ccbkr3xjxfxyxsew,Abdullah Fawzi,2015-05-25T06:25:22.319000,coby this usl and past   br    a href  http   adf ly  http   adf ly  a    hmvtx br   delete space after y,1,-1,"-1,-1,-1,-1,-1,-1"
z132svd4fvq1wntfd221w5szfzezjri2r,Abdullah Fawzi,2015-05-25T06:23:24.405000,see this br    a href  http   adf ly  http   adf ly  a    hmvtx,1,-1,"-1,-1,-1,-1,-1,-1"
z13xy3naqwneytjyb04cjdb54luwyjk4alo0k,Nash Alema,2015-05-25T03:09:41.790000,waka waka,0,0,"-1,-1,-1,0,-1,-1"
z12qufrhtzvrzztje04chhmadyu3glopkm00k,Russian soldier sniper,2015-05-25T02:38:54.495000,she is beautiful but it is not american ,0,-1,"-1,-1,-1,-1,-1,-1"
z121ireiytz2f1xzz04cc5fznlnchb1jphg,Toby Bywater,2015-05-25T01:47:45.053000,thumbs up if your watching in     ,1,-1,"-1,-1,-1,-1,-1,-1"
z13wgdwwuralul0ki23fuxqxvrbmunwkf,Mohammed Yousef,2015-05-24T22:42:30.198000,ilovethissong,0,0,"-1,-1,-1,0,-1,-1"
z12hsre40qqswblvg22kvlrhgznxul1xu04,JH Simene,2015-05-24T22:24:17.416000,subscribe me please  i     ll promise i     ll sub back,1,1,"1,-1,-1,-1,-1,-1"
z13uw5rqqwu4ufqli224fvzryy2vwlyk4,MmmHmmm,2015-05-24T20:38:33.832000,lamest world cup song ever  this time for africa  you mean in africa  it wasn     t a live aid event or something  she made it seem like a charity case for them instead of a proud moment  wherewas ricky martin when you needed him  smh,0,-1,"-1,-1,-1,-1,-1,-1"
z13lhxc4yoidt5hdn23jydg5nkuehblxs04,Angelica Figueroa,2015-05-24T20:29:41.546000,my friend sam loves this song,0,1,"-1,1,-1,-1,-1,-1"
z12zcxyjxof0ihx4w04cf1gojz3zwnty4ts0k,Syed Akbar Ali,2015-05-24T19:33:39.585000,check out this video on youtube ,1,-1,"-1,-1,-1,-1,-1,-1"
z134ufywgmy5yny1223bvdkxvleyjj2ik04,Oreoluwa Ajjayi,2015-05-24T16:05:33.401000,i love you,0,0,"-1,-1,-1,0,-1,-1"
z12uvzpw4tufgf2qw04chd5abu3uvf4rw5o,Eric Gonzalez,2015-05-24T15:35:03.844000,to help shakira become the first female to hit  billiom views  i     ve decided to watch this video at least one a day  everyday  shakifans we r so close just hit the replay button    ,0,0,"-1,-1,0,-1,-1,-1"
z13zj535dsqgcfyot04cixgics3zdrspsqw0k,‫كيكه وستايلي فيكه كيكه وستايلي فيكه‬‎,2015-05-24T14:57:52.858000,ilove shakira ,0,0,"-1,-1,0,0,-1,0"
z13it35hwti1uf0ea22ju5dxoyqiubdso,Tierra Carbon,2015-05-24T14:21:54.411000,it was  cool   the best   song ever  ,0,-1,"-1,-1,-1,-1,-1,-1"
z133xfvjenv5vfr0o22nhfrawr2ve3gp004,Lala Ella,2015-05-24T14:16:59.411000,omg listen to this its soo good    d,0,-1,"-1,-1,-1,-1,-1,-1"
z13azdiwulmkf5kmr22cwbpq1zrntfxby04,Alexander Solli,2015-05-24T12:32:18.770000,my uncle said he will stop smoking if this comment gets     likes  please like this comment  thanks ,1,1,"-1,1,-1,-1,-1,-1"
z13lih3oztyagltwo04ceh3rezv2hfx5aj4,Arvind Pandey,2015-05-24T11:55:30.385000,nice song,0,0,"-1,-1,-1,0,-1,-1"
z12ui12j5ti4dnyaa04cezhbnuuchl05ckc0k,Abdou Abdou,2015-05-24T10:01:03.912000,waka waka,0,0,"-1,-1,-1,0,-1,-1"
z12lth44woywehejy04cilgh2lejztjapi0,MOHAMED THASLEEM,2015-05-24T07:03:59.488000,super music,0,0,"-1,-1,-1,0,-1,-1"
z13cyndpyk2vefcyo04ce1ib5wrbxjqxuvk0k,Haolin Tan,2015-05-24T03:55:10.367000,how could    k people dislike this song or video,0,-1,"-1,-1,-1,-1,-1,-1"
z13durqh1sb4iv14q04cep3jenmavh4ajqg0k,Lupitaochoa Dieciseis,2015-05-24T03:02:38.357000,love it                ,0,0,"-1,-1,-1,0,-1,-1"
z13rg14qosy3uvqz204cf1eaotyyjbyx1ec,Carmen W,2015-05-24T01:36:23.815000,i swear shakira keeps getting more and more gorgeous  she definitely looks more gorgeous with her hair this way than super curly ,0,0,"-1,-1,0,-1,-1,-1"
z12uu1ni2uqrvzfhf04cflg4ezqmjnfzzu00k,Hamilton44,2015-05-23T22:08:55.169000,youtube comments be like br   this is so   years ago  ,0,-1,"-1,-1,-1,-1,-1,-1"
z13teltr2ljvx1cgd04cihnpetm1xlwxm3g,Leedl bagginshield,2015-05-23T21:27:36.596000,it pisses me off a bit that blank space has more views      mio  than this  meh ,0,-1,"-1,-1,-1,-1,-1,-1"
z12jwtvwcrmks1xbe04ch5nikwnscb4iqr40k,Athena Gomez,2015-05-23T20:45:58.511000,your the best,0,0,"-1,-1,-1,0,-1,-1"
z13zt31xrsrvcxtsz23dgvob4y21t3ppt04,Athena Gomez,2015-05-23T20:44:51.396000,i love you   p,0,0,"-1,-1,-1,0,-1,-1"
z12iyf2wkybwerg5104cddairnrzf5vwoog0k,Anastasia Trevla,2015-05-23T18:35:07.666000,i love  shakira        ,0,0,"-1,-1,0,0,-1,0"
z13rgdjjjzmkuhnvf23dd1wxkqzwvjiij04,Jessica Onyekwere,2015-05-23T17:42:14.383000,this song is special  because is a song for africa  and i am an african ,0,-1,"-1,-1,-1,-1,-1,-1"
z13fyrra1pres5hbj04chzwabkels11pe5c,GamingWith Kim,2015-05-23T17:40:19.322000, lt   this song so much shakira your a really good artist ,0,0,"-1,-1,0,-1,-1,-1"
z13cw35rwznvud1jt04cgl4zfpaqxj2z4qg0k,Raphael Lipusch,2015-05-23T17:07:04.122000,i love shakira br   ,0,0,"-1,-1,0,0,-1,0"
z13isvpjcwadtnxfa23sdd0ipp20wzxdd,rtfamily,2015-05-23T16:45:03.492000,definitley the song for      when im not listening to gypsy shakira rocks br    span class  proflinkwrapper   span class  proflinkprefix     span  a class  proflink  href  https   plus google com                        oid                         shakiravevo  a   span ,1,0,"-1,-1,0,-1,-1,-1"
z12wu1hapwjnvdrwe04cdj4ogu31cpjgnbw,KAM IL,2015-05-23T16:06:50.834000,i remember that torunament like it was today ,0,-1,"-1,-1,-1,-1,-1,-1"
z122s1uitnfitv4ru04cet2jquumwz1zsyc0k,Madalynn Miller,2015-05-23T12:51:30.214000,thank you  please give your email ,1,-1,"-1,-1,-1,-1,-1,-1"
z13iefh5fqbhincpi04cfrcaxxzuwfdpgtc0k,ashwini praveena,2015-05-23T12:47:50.445000,beautiful,0,0,"-1,-1,-1,0,-1,-1"
z12dsplrsvfauj5ej222hhnyyxzffreei,Karol Martinez Restrepo Martinez,2015-05-23T12:16:41.723000,like,0,0,"-1,-1,-1,0,-1,-1"
z12ps3yhzryuzlg4504cezaxkwrjx3cpkgg,Hidayet Özsoy,2015-05-23T10:46:16.850000,shakira you are so beautiful  you are lovely  lively   we love you ,0,0,"-1,-1,0,-1,-1,-1"
z13lvdcijuj5znbge04cc1iawv3eezsbbjo,Рустем Ахметов,2015-05-23T10:13:32.711000,great   ,0,0,"-1,-1,-1,0,-1,-1"
z13cgt0yjtnaxfivx23xx1iwgoymxhu5504,Orlando Saeroon,2015-05-23T09:50:45.142000,best world cup song,0,0,"-1,-1,-1,0,-1,-1"
z123ydw50qjkfzm5s04cdlzziubxtz0ijfk,redouane najja,2015-05-23T08:57:27.240000,fuck it was the best ever            nummber of patrik kluivert his son share  ,1,-1,"-1,-1,-1,-1,-1,-1"
z13bchrxcyruufz4004chdjrzobevxc45ug0k,Manish Ray,2015-05-23T08:55:07.512000,this song is so beauty,0,-1,"-1,-1,-1,-1,-1,-1"
z12wwjbpsru3dnrkk22ec1qrjm2fzdmte,Misako Detenamo,2015-05-23T07:27:41.917000,i heard this when i was only   years old and i still love it,0,-1,"-1,-1,-1,-1,-1,-1"
z12zfrwpllnfh34pz04ccvurqymehl5jdmo0k,Naseeb Jan,2015-05-23T07:12:18.941000,nice song,0,0,"-1,-1,-1,0,-1,-1"
z13zibwb3vaczhraj04cct2hppnuwtbwjq00k,Martis Zelvis,2015-05-23T05:49:17.300000,waka waka         ,0,0,"-1,-1,-1,0,-1,-1"
z12zujgautikhxpn122mixwjkwavuldmd,alejandro rojas,2015-05-23T03:50:04.006000,oh my god go to   billion of replay i love shakira,0,1,"-1,1,0,-1,-1,-1"
z13aznjg2ojwjlknm23yjbt4uniuepuxs04,Dunrell Pinder,2015-05-23T02:57:54.433000,i love her,0,0,"-1,-1,-1,0,-1,-1"
z12ijbn5grjidp3vj23psvhyjvv2djpol04,Angie Vazquez,2015-05-23T02:51:23.999000,i love this song  amp i love shakira lt      ,0,0,"-1,-1,0,-1,-1,-1"
z13wd3dwlrifgl3mj22vcdci0yiaubueb,Hermen De Greef,2015-05-22T21:46:43.778000,yea stil the best wk song ever br   thumbs up of you think the same br   ,1,-1,"-1,-1,-1,-1,-1,-1"
z13psdarpuzbjp1hh04cjfwgzonextlhf1w,bilal bilo,2015-05-22T20:36:36.926000,i liked br   ,0,0,"-1,-1,-1,0,-1,-1"
z13qitsgikv1szy2023jzjdg3pike1yw004,twee gekkos,2015-05-22T20:10:26.759000,i like this song ,0,0,"-1,-1,-1,0,-1,-1"
z13csdjytri2zxib404cf52g5szadlnbmf0,Robin Turnbull,2015-05-22T18:19:26.548000,i like it   ,0,0,"-1,-1,-1,0,-1,-1"
z12xdzogizvptt10e221cxqx2uvsslggp04,Jobs Ho 何祯喬,2015-05-22T13:23:20.077000,waka waka    ,0,0,"-1,-1,-1,0,-1,-1"
z12jdvqjrquct3bdj22yizigauehxj4ew,Lucia Scarlet,2015-05-22T11:56:53.104000,amazing song,0,0,"-1,-1,-1,0,-1,-1"
z13ldttruqm1x1wsz23qcdlq4saefnkew,Wiki Smolinska,2015-05-22T09:47:17.977000,cool song ,0,0,"-1,-1,-1,0,-1,-1"
z13dfprydrvlvl4u323qy515dzzgtzeej,black tiger,2015-05-22T05:23:38.336000,i love u shakira,0,0,"-1,-1,0,0,-1,0"
z13oxvzqrzvyit00322jwtjo2tzqylhof04,Octavia W,2015-05-22T02:33:26.041000,waka waka ,0,0,"-1,-1,-1,0,-1,-1"
z13egzvw2peys54lo221i3zxjxucfbski,Elena Macchiaverna,2015-05-22T01:21:46.397000,this song sucks,0,0,"-1,-1,-1,0,-1,-1"
z13lgjxz2teyzdxmu23ze3ng1qmjgbsme,The Emerald Minecraft,2015-05-22T00:47:50.295000,lol i love this song,0,-1,"-1,-1,-1,-1,-1,-1"
z13qel3p2qaoexzhh04cjxniunrpzrtjro40k,Shakira Forever,2015-05-22T00:36:04.509000,shakira,0,0,"-1,-1,0,0,-1,0"
z134y1ki5svvwt43i23wz5kqsxmaettuu,AlabaGames,2015-05-22T00:31:43.922000,subscribe my channel i recording fifa    goals watch now  d,1,1,"1,1,-1,-1,1,-1"
z12gsna4hquwjhkfd22udv3gtmjtjr5ta,Tillolo79,2015-05-21T22:54:24.249000,wow     years br   ,0,0,"-1,-1,-1,0,-1,-1"
z13chhog1nbldb2xp04cgtkxcx35z1djpf0,Free Video Tv,2015-05-21T21:15:41.869000,subscribe to me and i wil subscribe to you back,1,1,"1,-1,-1,-1,-1,-1"
z13cdr2rzsjxxtmjj04cinebunydzthitmk0k,Olda87 CZ,2015-05-21T18:12:34.046000,you best singer,0,0,"-1,-1,-1,0,-1,-1"
z12rsvvxiwi0j5hat04ccbjg4kjtihhox5o,Дмитрий Гаврилов,2015-05-21T16:29:03.583000,  years soon ,0,0,"-1,-1,-1,0,-1,-1"
z13fupk5zkfpjhnws04chl4w3zf0dnkrkl40k,Berthe Etale Bengue,2015-05-21T15:34:32.783000,like,0,0,"-1,-1,-1,0,-1,-1"
z121fvtbjuq0endru04cfjfofknoyteh3jk,liliana ciancio,2015-05-21T14:52:58.650000,wanderfol is love or miusic,0,-1,"-1,-1,-1,-1,-1,-1"
z13wxxjz4ozfcjom122ushyqfru5uxlk5,Diego Donzelli,2015-05-21T14:51:22.565000,waka waka,0,0,"-1,-1,-1,0,-1,-1"
z133ibkihkmaj3bfq22rilaxmp2yt54nb,Debora Favacho (Debora Sparkle),2015-05-21T14:08:41.338000,best song ever x          ,0,0,"-1,-1,-1,0,-1,-1"
z13pfdriymyhzlhwu04chlfgtprmdfbitzs0k,林思鳳,2015-05-21T12:35:28.603000,very pleasant to hear  haha  good ,0,-1,"-1,-1,-1,-1,-1,-1"
z123eldrazr3wlyd222zitmg1y2jin1rf04,Mahya Roohi,2015-05-21T08:19:31.099000,love    ,0,0,"-1,-1,-1,0,-1,-1"
z13tuhvy3vmwxbprk04ci35w5luiwfi4lgk,strong heart,2015-05-21T08:00:58.240000,wow,0,0,"-1,-1,-1,0,-1,-1"
z12zi5bjouv2tbalt23cvzbymuaayju5d04,Ec Martinez,2015-05-21T02:28:12.963000,waka waka eh eh,0,0,"-1,-1,-1,0,-1,-1"
z12uftdyclu0s1mbc04cffvjlrukxpl5zdg,Napoleon Maldia,2015-05-21T01:53:33.012000,cutie girl and beautiful song,0,-1,"-1,-1,-1,-1,-1,-1"
z13ccr5putughnbke23ui3kg5mjvhzzyh04,Camila Rodrigues,2015-05-21T01:27:39.321000,love you shkira,0,0,"-1,-1,-1,0,-1,-1"
z12muzijetuwf3qgm04ce1nafxvtj535ao40k,Trollsif Stalin,2015-05-21T01:05:19.225000,i believe that soccer promotes terrorism  bad choice  shakira ,0,0,"-1,-1,0,-1,-1,-1"
z12kchhgyvetifahq04cez1gdnfhfltxvcg,Ayano Hattori,2015-05-21T00:04:37.489000,i loved this song when i was in my teenage years ,0,1,"-1,1,-1,-1,-1,-1"
z13gut2zbtidsnbew23sylmaxrfxhrimv,John Wilkie,2015-05-20T19:35:54.615000,lip synch is terrible,0,0,"-1,-1,-1,0,-1,-1"
z12xi1iaory1jvmlu23xfrayazjrv3jlj,Lili♥,2015-05-20T17:20:19.177000,shakira is different    she is so happy all the time and she is spending for africa    br   she can dance   sing and she speaks   languages,0,0,"-1,-1,0,-1,-1,-1"
z13fzxyw3q3bupy0w22oc3wrmu2qdtmu4,Lucas Bonini,2015-05-20T17:15:30.741000,gusttavo lima voc no me conhece  br   check out,1,-1,"-1,-1,-1,-1,-1,-1"
z13vuf3jnrncwzree22ac3sils25edx4h04,ibrahim kula,2015-05-20T16:53:38.768000,best world cup offical song,0,-1,"-1,-1,-1,-1,-1,-1"
z134htyq0xbgvvowg04cehpiox35d5chu1s,THE GAMER OF TOMORROW,2015-05-20T14:56:07.374000,  years ago damn ,0,0,"-1,-1,-1,0,-1,-1"
z12tuvbodnn5ipp3o22mxnarfnnrxbq4z04,Basanagowda Policepatil,2015-05-20T14:47:02.884000,very nice,0,0,"-1,-1,-1,0,-1,-1"
